Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE,Score
9/3/2020 22:52,5,4,10,6,9,10,10,1,2,6,4,8,3,7,2,4,2,10,5,4,36 to 50,Female,700.2,Excellent
7/31/2015,3,4,1,1,10,1,3,3,2,7,2,3,0,6,5,0,1,10,1,3,36 to 50,Female,608.9,Good
11/7/2020 17:09,3,3,0,4,10,5,3,3,1,8,3,7,1,8,0,0,2,10,5,10,36 to 50,Female,700.2,Excellent
7/31/2015,1,4,6,10,6,2,2,3,1,2,2,3,0,10,0,1,1,10,1,8,21 to 35,Female,650.5,Good
3/4/2016,5,2,10,10,2,10,5,5,1,5,4,1,10,6,7,4,2,10,1,2,36 to 50,Female,700.3,Excellent
7/23/2017,5,2,4,6,5,10,7,4,2,6,7,1,10,6,0,3,2,6,7,5,36 to 50,Female,700.3,Excellent
9/8/2015,3,3,5,7,5,10,7,0,1,7,10,10,2,6,0,3,2,10,1,3,36 to 50,Male,700.4,Excellent
10/2/2015,5,2,8,10,8,5,3,1,2,8,0,8,5,8,0,0,2,7,2,10,Less than 20,Female,700.4,Excellent
8/1/2015,4,5,1,4,5,10,4,5,1,5,3,8,1,6,5,5,2,5,2,5,51 or more,Female,660.9,Good
10/12/2015,3,4,10,6,3,4,5,5,1,7,1,8,10,8,3,7,2,6,4,10,36 to 50,Female,700.4,Excellent
8/1/2015,2,5,2,2,10,10,3,1,2,4,4,5,2,10,10,3,2,10,2,7,36 to 50,Male,639,Good
8/1/2015,2,5,2,2,10,10,3,1,2,4,4,5,2,10,10,3,2,10,2,7,36 to 50,Male,639,Good
8/1/2015,1,3,7,4,4,2,3,2,2,4,0,1,1,9,0,1,2,2,0,1,21 to 35,Male,609.1,Good
8/2/2015,5,0,10,3,10,5,0,0,2,0,0,9,1,4,0,10,2,2,4,10,51 or more,Male,645.4,Good
8/2/2015,4,2,8,5,4,9,5,3,1,6,2,7,4,8,0,10,2,9,3,3,36 to 50,Female,688.3,Good
8/2/2015,4,2,8,5,4,9,5,3,1,6,2,7,4,8,0,10,2,9,3,3,36 to 50,Female,688.3,Good
8/3/2015,4,1,8,9,3,4,6,4,1,6,2,4,2,9,0,1,2,6,3,4,21 to 35,Female,698.1,Good
8/3/2015,5,5,3,5,3,2,4,3,1,3,3,8,0,6,8,7,1,4,3,5,21 to 35,Female,615,Good
11/25/2015,5,3,7,8,6,8,8,3,2,4,6,9,2,7,0,2,2,5,4,8,51 or more,Female,700.4,Excellent
2/3/2016,2,2,7,3,4,5,8,5,1,8,3,10,2,6,6,1,2,5,6,10,21 to 35,Male,700.4,Excellent
11/13/2016,1,0,0,10,10,2,3,1,1,4,4,10,10,6,0,0,2,6,1,10,36 to 50,Female,700.4,Excellent
3/7/2017,2,2,5,2,2,10,10,3,1,0,2,10,2,6,0,0,2,10,5,10,36 to 50,Male,700.4,Excellent
8/3/2015,1,4,2,4,3,4,3,1,2,6,4,3,5,6,0,0,2,4,1,5,36 to 50,Male,624.2,Good
8/3/2015,4,2,4,4,3,6,7,3,1,8,1,7,5,8,0,6,2,4,1,4,36 to 50,Female,676.4,Good
8/3/2015,3,4,0,1,0,0,0,3,1,3,0,2,1,7,3,2,1,2,0,1,21 to 35,Male,573.2,Good
8/3/2015,2,5,0,1,10,0,0,1,2,0,5,1,2,5,10,0,2,10,0,1,51 or more,Female,581.1,Good
8/3/2015,5,3,5,2,3,5,2,1,1,6,1,3,4,7,10,7,2,2,2,5,36 to 50,Female,624.4,Good
8/3/2015,3,1,6,5,4,7,4,1,1,5,3,6,3,8,10,2,2,4,5,7,21 to 35,Female,667.7,Good
8/3/2015,4,2,1,3,6,3,8,2,2,4,4,6,4,8,0,1,2,4,5,8,21 to 35,Male,667.7,Good
5/7/2017,5,1,4,3,5,5,5,3,1,10,2,8,8,8,10,3,2,10,5,6,51 or more,Female,700.4,Excellent
6/16/2017,4,4,7,5,10,6,8,5,2,8,8,8,3,8,8,5,2,8,6,8,51 or more,Female,700.4,Excellent
8/3/2015,5,5,8,4,3,9,3,1,1,1,2,8,1,5,6,0,2,4,1,3,51 or more,Male,645.4,Good
8/4/2015,1,3,1,3,1,5,1,1,2,3,3,1,3,5,4,3,2,4,8,2,36 to 50,Female,598.1,Good
8/4/2015,2,2,4,8,1,3,0,3,1,3,1,7,2,7,10,5,2,5,0,4,21 to 35,Male,625.2,Good
10/15/2017,2,1,10,10,4,10,5,4,2,5,3,8,0,8,0,5,2,5,10,7,36 to 50,Male,700.4,Excellent
8/4/2015,4,3,2,2,10,8,1,5,1,4,0,2,1,7,0,1,2,7,0,7,51 or more,Female,668.4,Good
8/4/2015,2,3,9,3,2,8,3,1,1,8,3,6,5,8,0,10,2,10,1,8,36 to 50,Female,672.8,Good
8/29/2018,5,3,6,5,7,10,4,4,1,7,3,10,3,6,0,1,2,0,5,3,51 or more,Male,700.4,Excellent
8/4/2015,1,2,3,2,0,6,1,5,1,3,2,3,0,7,10,0,2,0,4,10,Less than 20,Male,629.5,Good
8/4/2015,2,3,0,10,7,10,1,4,1,5,10,8,5,6,0,3,2,5,2,4,36 to 50,Female,693.2,Good
8/5/2015,4,4,7,5,10,10,4,4,2,3,1,6,3,7,10,10,2,3,2,5,21 to 35,Male,638.6,Good
9/16/2018,4,4,8,10,6,7,4,2,1,6,4,9,3,7,0,1,2,5,3,5,Less than 20,Female,700.4,Excellent
8/5/2015,2,3,4,3,1,3,2,1,1,2,8,4,1,6,5,4,1,8,1,2,51 or more,Male,607.4,Good
8/5/2015,4,4,2,5,8,10,1,4,1,8,2,9,2,7,0,1,2,7,1,2,21 to 35,Male,685.1,Good
8/5/2015,2,5,3,5,2,10,4,1,1,5,6,5,0,8,5,1,2,3,3,10,21 to 35,Female,655.6,Good
8/5/2015,2,1,4,2,10,2,2,2,2,9,2,5,1,8,0,2,2,5,5,10,36 to 50,Female,664.1,Good
8/5/2015,2,2,3,8,6,3,5,5,1,4,1,3,1,8,0,1,2,7,1,5,21 to 35,Female,672.2,Good
8/5/2015,1,2,5,6,8,7,3,3,2,7,2,2,3,7,0,1,2,5,5,7,51 or more,Male,665,Good
8/5/2015,2,2,6,10,10,7,10,2,2,4,4,4,1,6,4,1,2,10,5,7,36 to 50,Female,687.3,Good
8/5/2015,5,1,2,3,0,5,1,2,1,9,5,4,5,8,10,5,2,4,3,3,51 or more,Female,646.9,Good
8/5/2015,4,4,10,6,10,2,8,1,1,8,1,8,3,8,5,5,2,7,1,5,51 or more,Male,681.7,Good
4/18/2019 17:53,2,2,1,5,5,10,5,5,1,3,3,8,8,8,0,4,2,6,2,10,Less than 20,Female,700.4,Excellent
2/19/2020 2:08,1,4,4,7,8,9,8,4,2,9,8,9,5,7,5,3,2,8,9,5,21 to 35,Male,700.4,Excellent
8/5/2015,3,4,0,6,0,4,7,0,1,2,2,8,2,9,6,10,2,2,0,9,Less than 20,Female,620.7,Good
8/5/2015,3,4,0,4,0,3,0,0,1,3,0,8,2,8,7,10,2,1,0,5,Less than 20,Female,589.9,Good
4/12/2020 19:42,4,3,2,9,2,5,1,1,1,7,7,8,5,8,0,4,2,7,9,10,21 to 35,Male,700.4,Excellent
8/5/2015,3,3,5,1,3,1,1,1,2,1,0,5,0,8,10,7,2,3,1,3,21 to 35,Female,575.7,Good
8/6/2015,5,1,8,10,6,10,2,0,1,3,6,5,0,6,5,0,2,5,0,7,51 or more,Female,684.1,Good
10/19/2020 4:10,5,5,7,3,10,4,0,5,1,9,2,9,6,7,5,3,2,9,2,10,51 or more,Female,700.4,Excellent
8/6/2015,2,3,3,3,3,6,4,1,1,1,2,3,0,6,5,2,2,6,1,3,36 to 50,Female,620.8,Good
8/6/2015,1,5,0,4,2,10,2,3,2,3,5,1,0,4,5,2,1,10,8,3,21 to 35,Female,601.3,Good
12/29/2020 21:41,3,1,5,5,7,3,0,5,1,7,2,9,2,7,0,1,2,6,4,10,51 or more,Male,700.4,Excellent
8/6/2015,4,2,5,4,10,5,1,5,2,7,1,8,0,7,0,4,2,4,1,10,51 or more,Female,671.3,Good
8/6/2015,4,5,5,8,2,7,4,0,1,5,1,2,1,7,5,0,2,3,3,10,21 to 35,Male,649.7,Good
8/6/2015,1,4,1,5,6,3,1,3,2,3,1,5,2,5,10,4,2,10,1,3,21 to 35,Male,600.6,Good
11/23/2017,3,5,3,10,10,10,10,5,2,10,10,2,1,6,0,3,2,10,3,3,51 or more,Female,700.5,Excellent
8/6/2015,4,2,1,4,0,4,1,0,1,10,0,10,0,6,0,1,2,2,0,7,36 to 50,Female,646,Good
8/6/2015,0,1,2,5,3,7,2,2,2,5,7,3,0,7,0,5,2,3,6,6,36 to 50,Female,636.3,Good
8/7/2015,2,3,3,8,6,10,3,5,1,7,1,2,2,6,0,2,2,6,0,10,21 to 35,Female,681.8,Good
8/7/2015,3,1,5,9,9,10,8,4,2,5,9,5,3,5,10,1,2,7,9,5,36 to 50,Male,699.2,Good
8/7/2015,4,4,10,5,5,7,2,5,2,6,1,2,5,6,0,2,1,4,3,3,51 or more,Female,642.7,Good
8/7/2015,3,3,1,4,2,10,6,5,1,3,2,7,8,5,3,0,1,6,2,7,21 to 35,Female,665.6,Good
8/7/2015,5,0,10,6,5,6,2,1,2,5,1,5,2,6,0,1,2,5,10,7,51 or more,Male,684.1,Good
8/7/2015,2,3,10,10,4,6,3,1,2,1,2,6,3,6,7,5,2,7,2,8,36 to 50,Male,641.8,Good
8/8/2015,1,4,0,1,10,10,2,5,2,5,4,1,1,8,5,1,2,2,5,1,51 or more,Female,627.6,Good
8/8/2015,3,5,5,2,10,10,5,5,1,7,3,5,0,5,0,4,1,10,1,10,36 to 50,Male,673.7,Good
8/8/2015,1,4,10,4,10,6,10,1,2,8,1,3,8,7,0,1,2,10,3,5,51 or more,Male,682.2,Good
8/8/2015,1,3,2,3,1,5,0,4,2,5,0,1,1,6,7,4,2,2,0,1,36 to 50,Female,579.6,Good
8/8/2015,5,2,3,5,5,2,2,5,2,0,3,3,0,7,0,0,2,5,4,10,51 or more,Female,656.7,Good
8/8/2015,5,2,2,2,1,2,4,0,1,8,4,5,2,8,0,2,1,8,4,10,Less than 20,Female,655.6,Good
11/17/2020 7:46,3,2,2,5,7,7,8,3,1,8,6,1,10,7,2,3,2,5,7,5,36 to 50,Female,700.5,Excellent
8/9/2015,5,5,2,3,1,1,0,0,2,1,1,5,1,9,5,8,1,1,0,2,21 to 35,Female,553.8,Good
8/9/2015,3,4,2,4,1,7,1,2,2,3,3,7,3,8,5,4,2,7,0,10,21 to 35,Female,630.5,Good
8/14/2015,4,1,10,5,4,5,3,3,1,7,1,8,2,9,0,4,2,3,5,10,21 to 35,Male,700.6,Excellent
4/6/2016,5,2,4,5,10,4,10,5,2,5,3,10,10,7,10,3,2,4,5,10,51 or more,Male,700.6,Excellent
8/9/2015,3,3,8,6,4,10,5,2,2,4,3,6,2,6,0,1,1,10,1,7,36 to 50,Female,657.1,Good
8/9/2015,2,5,3,4,3,10,2,0,1,9,3,10,2,6,8,9,1,2,2,4,21 to 35,Female,610.3,Good
8/9/2015,1,3,1,0,0,2,1,1,2,1,0,1,0,7,10,7,2,2,0,10,21 to 35,Male,556,Good
8/9/2015,4,5,4,1,3,10,0,0,2,0,1,5,0,6,10,10,1,0,0,7,21 to 35,Male,554.9,Good
8/9/2015,3,1,10,2,10,5,2,5,2,7,4,2,1,6,0,0,2,4,4,10,36 to 50,Male,683.5,Good
9/29/2016,2,1,10,5,4,6,5,5,2,5,3,10,5,7,0,0,2,5,3,10,21 to 35,Female,700.6,Excellent
8/9/2015,2,3,7,6,5,10,3,3,2,9,5,4,2,7,0,1,2,4,4,3,21 to 35,Male,668.8,Good
8/9/2015,2,2,10,5,2,10,2,1,2,7,3,5,5,7,5,5,1,1,5,10,36 to 50,Male,638.4,Good
8/9/2015,5,5,5,2,2,0,2,2,2,5,1,2,1,6,10,7,1,3,0,2,21 to 35,Female,559.4,Good
8/9/2015,2,4,4,3,0,10,9,1,1,6,3,7,10,8,7,2,2,10,2,7,36 to 50,Male,679.8,Good
8/10/2015,2,1,3,2,3,1,3,2,2,4,2,5,3,5,2,0,2,7,5,4,21 to 35,Male,632.9,Good
11/7/2016,3,3,10,8,4,6,3,2,1,5,1,10,3,7,0,3,2,10,2,10,36 to 50,Male,700.6,Excellent
8/10/2015,5,2,3,2,10,6,10,4,2,3,3,1,10,7,10,0,2,10,2,10,51 or more,Female,683.5,Good
8/10/2015,4,3,8,5,10,7,5,2,1,9,4,7,5,5,7,3,2,10,1,3,21 to 35,Female,691.1,Good
11/28/2016,5,2,10,3,10,4,6,1,2,7,5,10,10,7,5,3,1,10,8,10,36 to 50,Female,700.6,Excellent
2/8/2017,4,3,10,10,4,6,3,5,1,6,3,10,3,7,0,6,2,6,3,3,36 to 50,Female,700.6,Excellent
10/24/2017,1,0,7,6,2,10,7,0,1,8,5,10,10,7,6,7,2,5,8,6,Less than 20,Male,700.6,Excellent
8/10/2015,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,36 to 50,Male,656.7,Good
10/26/2017,3,2,10,3,7,10,5,1,1,7,5,8,3,9,0,5,2,5,2,7,Less than 20,Male,700.6,Excellent
8/10/2015,2,3,7,6,3,10,3,4,2,9,1,2,5,7,10,1,2,4,1,7,21 to 35,Female,648,Good
8/10/2015,5,1,4,5,10,3,1,3,1,3,1,7,1,7,0,0,2,9,1,4,51 or more,Female,683,Good
6/10/2018,5,3,10,1,5,7,6,3,1,8,2,10,3,7,0,1,2,4,2,6,Less than 20,Female,700.6,Excellent
8/10/2015,1,1,10,5,1,5,6,1,1,5,1,3,1,8,10,0,2,3,1,6,21 to 35,Male,643.3,Good
8/10/2015,3,4,3,10,5,4,2,2,2,9,2,2,2,9,0,0,1,10,2,5,36 to 50,Male,643.3,Good
8/10/2015,1,2,4,7,8,8,2,5,2,9,8,3,4,7,1,1,2,6,1,7,36 to 50,Female,682.2,Good
8/11/2015,4,3,10,5,2,2,3,1,1,5,1,2,7,7,0,10,2,5,1,5,36 to 50,Female,646.3,Good
8/11/2015,3,3,1,6,4,3,1,2,1,4,2,5,1,5,10,2,2,10,1,2,36 to 50,Male,626.1,Good
8/11/2015,1,2,6,8,3,3,0,2,2,4,1,2,1,9,3,1,2,2,1,7,21 to 35,Female,622.9,Good
8/11/2015,5,4,3,5,8,5,9,1,2,5,1,4,3,7,10,5,1,9,3,10,36 to 50,Female,633.1,Good
8/11/2015,1,3,4,5,6,3,6,0,2,6,7,4,1,8,0,7,1,3,2,3,36 to 50,Male,609.5,Good
8/11/2015,1,4,0,10,10,10,6,5,2,0,0,10,0,6,10,4,2,4,0,0,36 to 50,Female,625.6,Good
8/11/2015,4,5,1,2,10,10,6,5,2,4,2,10,5,8,10,1,2,3,3,3,36 to 50,Female,656.6,Good
8/11/2015,2,4,10,4,10,10,3,1,2,8,2,4,2,8,0,4,2,10,1,3,36 to 50,Male,663.9,Good
2/20/2019 2:26,1,1,3,10,8,7,2,4,1,7,4,10,2,7,0,1,2,10,0,3,36 to 50,Female,700.6,Excellent
8/11/2015,3,3,7,2,10,4,2,2,1,3,2,6,4,8,0,4,2,4,2,6,36 to 50,Male,666,Good
8/11/2015,1,2,0,5,2,10,2,1,1,8,3,8,0,7,6,4,2,4,4,3,51 or more,Male,642.4,Good
8/11/2015,3,1,3,7,6,10,5,1,2,6,6,8,5,7,0,4,2,3,7,7,36 to 50,Female,686.6,Good
8/11/2015,3,1,4,2,2,6,1,2,1,7,0,6,3,9,0,0,2,2,0,6,51 or more,Male,659.4,Good
2/23/2019 1:05,5,3,5,8,7,10,6,4,2,8,4,10,4,7,0,1,1,6,4,10,36 to 50,Male,700.6,Excellent
8/12/2015,3,1,0,1,1,1,0,1,1,9,1,5,0,7,10,0,2,0,8,5,51 or more,Male,621.4,Good
1/9/2020 9:16,5,3,4,3,10,6,2,5,1,6,2,10,2,7,3,1,2,7,1,10,36 to 50,Female,700.6,Excellent
8/12/2015,1,3,10,10,0,10,4,1,1,6,1,10,1,8,0,2,1,1,1,10,21 to 35,Male,663.4,Good
8/12/2015,2,3,3,8,5,4,7,2,1,7,5,4,4,7,0,2,1,5,8,4,Less than 20,Female,667.1,Good
8/12/2015,2,5,1,3,5,2,1,0,2,5,4,4,2,8,0,1,1,1,1,3,36 to 50,Female,585.7,Good
8/12/2015,3,2,6,2,2,3,1,1,1,4,1,5,5,8,0,3,1,6,2,1,36 to 50,Female,626.7,Good
8/12/2015,2,5,2,1,2,5,3,5,2,4,2,4,1,6,0,3,1,5,1,3,21 to 35,Female,597.2,Good
8/12/2015,3,2,0,1,3,5,7,4,1,10,8,4,2,8,6,3,2,5,3,9,21 to 35,Female,675.8,Good
2/19/2020 21:18,4,3,6,10,6,5,7,0,2,10,8,10,3,7,0,1,2,5,8,4,21 to 35,Female,700.6,Excellent
4/4/2020 5:57,3,2,10,10,10,5,3,1,1,8,2,9,0,8,0,1,2,5,3,4,21 to 35,Male,700.6,Excellent
8/13/2015,3,4,7,6,8,3,2,0,1,5,2,8,3,6,5,6,2,3,4,10,21 to 35,Female,655.8,Good
8/13/2015,2,2,4,5,2,2,1,2,1,3,3,5,1,8,0,2,1,5,1,4,21 to 35,Male,625,Good
8/13/2015,0,1,10,6,0,5,0,0,2,2,0,3,1,7,0,1,2,5,1,10,21 to 35,Male,626.1,Good
8/13/2015,2,4,10,4,3,6,6,2,1,6,3,5,0,7,0,0,1,4,5,4,21 to 35,Female,653.7,Good
4/30/2020 11:05,2,2,3,5,5,5,2,5,1,8,1,10,10,7,1,3,2,10,1,7,21 to 35,Male,700.6,Excellent
8/13/2015,2,2,10,5,4,5,5,1,1,3,4,6,0,7,4,4,2,6,9,5,21 to 35,Male,670.9,Good
8/13/2015,5,0,1,10,10,10,10,5,2,8,5,6,6,6,10,1,2,3,1,5,36 to 50,Female,699.6,Good
8/13/2015,5,1,2,2,1,3,1,0,2,9,3,6,5,7,0,2,2,3,0,4,21 to 35,Female,635.2,Good
8/13/2015,2,4,10,10,5,4,5,5,1,3,1,4,0,6,2,10,1,10,7,5,36 to 50,Female,655,Good
8/13/2015,5,3,10,6,2,3,2,1,1,8,1,5,0,7,0,1,1,5,1,10,21 to 35,Male,657.1,Good
8/13/2015,2,3,2,4,2,3,4,1,2,5,2,5,3,9,5,2,1,6,3,7,21 to 35,Male,611.6,Good
8/13/2015,2,4,10,8,5,10,5,5,2,6,1,2,0,8,4,1,2,10,1,7,36 to 50,Male,672,Good
8/13/2015,2,2,2,3,3,2,4,3,2,2,1,1,0,5,0,4,1,4,2,2,36 to 50,Male,584.5,Good
8/13/2015,4,4,10,3,5,6,6,5,1,6,1,10,2,8,0,4,1,7,1,10,51 or more,Female,685.5,Good
8/14/2015,4,4,1,2,0,4,2,0,2,2,1,2,3,6,5,10,1,2,0,3,36 to 50,Male,550.9,Good
8/14/2015,1,2,2,2,6,1,2,1,2,2,1,2,0,6,1,3,2,6,2,6,36 to 50,Male,603.6,Good
8/14/2015,5,1,3,5,5,5,2,4,1,6,0,8,5,7,0,0,2,3,2,5,36 to 50,Female,686.6,Good
8/14/2015,3,2,5,10,8,10,5,5,2,6,1,7,5,6,0,5,2,10,3,5,36 to 50,Female,696.4,Good
8/14/2015,5,2,3,4,4,7,2,2,1,5,2,10,1,7,0,5,2,2,3,7,21 to 35,Male,670,Good
8/14/2015,4,3,2,7,4,4,0,1,2,8,1,6,2,7,5,7,2,2,0,7,51 or more,Female,618.2,Good
8/14/2015,5,2,3,4,4,7,2,2,1,5,2,10,1,7,0,5,2,2,3,7,21 to 35,Male,670,Good
8/14/2015,3,2,5,10,8,10,7,4,2,3,3,5,3,7,0,0,2,4,3,3,51 or more,Female,684.3,Good
8/14/2015,3,2,10,3,3,3,5,2,1,6,1,2,3,8,0,2,2,3,3,6,21 to 35,Female,665.2,Good
5/2/2020 13:06,3,3,6,4,5,5,7,2,1,7,4,9,5,8,2,1,2,5,4,10,21 to 35,Male,700.6,Excellent
8/14/2015,4,3,2,4,10,6,3,3,2,4,5,3,1,7,10,5,2,10,10,7,51 or more,Female,656.7,Good
9/11/2020 15:36,3,1,2,4,6,4,3,5,1,8,6,10,5,7,5,2,2,10,2,6,51 or more,Female,700.6,Excellent
8/15/2015,2,2,8,4,1,4,1,0,2,5,7,2,0,7,0,2,1,4,8,9,36 to 50,Male,627.6,Good
8/15/2015,3,2,0,8,5,6,3,0,1,6,5,1,5,5,10,5,1,5,0,3,36 to 50,Male,611.7,Good
8/15/2015,2,3,10,3,0,5,1,0,1,7,3,8,1,6,6,0,2,1,4,7,21 to 35,Male,645.6,Good
10/22/2020 3:33,1,1,8,4,10,9,7,1,2,6,8,9,10,8,8,1,2,3,8,7,21 to 35,Male,700.6,Excellent
8/16/2015,4,4,10,3,3,10,4,1,1,6,1,6,5,7,0,1,2,10,1,4,21 to 35,Female,684.5,Good
8/16/2015,4,2,10,4,9,4,3,0,1,10,2,10,3,8,10,3,2,10,5,10,21 to 35,Male,699.1,Good
8/16/2015,4,2,10,4,9,4,3,0,1,10,2,10,3,8,10,3,2,10,5,10,21 to 35,Male,699.1,Good
8/16/2015,5,3,3,2,4,5,1,0,1,6,4,10,2,7,0,3,2,10,1,7,36 to 50,Male,671.7,Good
8/16/2015,4,2,8,8,3,10,3,2,1,9,6,4,0,8,0,2,1,5,7,10,21 to 35,Male,694.5,Good
8/16/2015,1,5,1,3,2,3,10,1,1,1,3,1,0,7,10,2,1,4,3,10,Less than 20,Male,596.8,Good
8/16/2015,5,3,7,1,3,1,4,5,1,9,2,5,2,7,0,0,2,6,4,10,36 to 50,Female,691.1,Good
8/16/2015,1,3,9,6,1,1,4,0,2,9,1,7,0,9,0,1,2,1,2,10,21 to 35,Female,640.9,Good
8/17/2015,2,5,4,4,5,7,10,0,2,10,4,10,10,7,10,3,2,10,1,4,36 to 50,Male,661.5,Good
8/16/2015,3,2,6,10,4,2,1,3,2,5,1,1,1,6,8,3,1,10,1,10,36 to 50,Male,622.1,Good
8/16/2015,3,2,6,10,4,2,1,3,2,5,1,1,1,6,8,3,1,10,1,10,36 to 50,Male,622.1,Good
12/30/2020 16:03,3,2,8,10,5,3,1,5,1,9,1,9,5,8,0,0,2,4,1,4,36 to 50,Female,700.6,Excellent
8/17/2015,5,2,5,7,2,3,8,2,1,4,2,7,5,9,0,0,1,10,2,10,21 to 35,Female,690.2,Good
8/17/2015,3,4,8,3,5,8,6,2,1,9,5,3,8,8,6,1,2,5,6,8,36 to 50,Female,694.3,Good
8/17/2015,0,3,0,2,2,1,0,1,2,0,0,1,0,10,0,7,1,3,0,5,21 to 35,Female,551.5,Good
8/17/2015,4,3,6,7,2,4,6,1,1,5,2,6,0,7,0,10,1,10,2,7,21 to 35,Male,645.4,Good
8/17/2015,5,1,2,4,10,10,2,5,2,10,7,4,3,8,0,0,2,1,3,7,51 or more,Female,697.9,Good
8/17/2015,3,4,2,1,10,4,0,5,2,7,1,5,2,6,0,1,1,10,1,5,21 to 35,Female,633.1,Good
12/2/2015,4,3,10,5,10,8,10,5,1,7,1,3,0,6,0,0,1,8,1,10,21 to 35,Male,700.7,Excellent
8/17/2015,2,2,8,2,2,9,2,3,1,6,2,6,0,6,0,7,2,2,0,2,36 to 50,Male,641.8,Good
8/17/2015,2,4,10,5,1,3,2,0,2,5,1,1,0,7,0,1,1,4,0,10,36 to 50,Male,603.6,Good
8/17/2015,2,4,10,5,1,3,2,0,2,5,1,1,0,7,0,1,1,4,0,10,36 to 50,Male,603.6,Good
4/20/2017,2,3,10,5,10,2,10,5,1,3,4,2,10,7,5,4,2,10,4,5,21 to 35,Female,700.7,Excellent
8/18/2015,5,3,5,10,8,10,3,3,2,6,2,10,2,7,5,5,2,10,2,7,36 to 50,Female,687,Good
8/18/2015,5,3,5,10,8,10,3,3,2,6,2,10,2,7,5,5,2,10,2,7,36 to 50,Female,687,Good
8/18/2015,2,4,0,7,3,1,0,5,2,8,0,5,10,4,0,1,2,3,1,7,51 or more,Female,637.8,Good
8/18/2015,4,2,5,3,5,2,5,1,1,2,5,5,2,6,10,0,1,10,6,10,51 or more,Female,651.8,Good
8/18/2015,2,2,10,4,1,10,1,1,2,8,0,4,0,5,0,10,1,10,0,5,36 to 50,Female,614,Good
8/18/2015,1,3,2,3,8,3,2,5,1,9,2,1,0,8,6,1,2,10,1,3,21 to 35,Female,649.7,Good
8/18/2015,1,3,2,3,8,3,3,4,1,9,2,1,0,8,6,0,2,10,1,2,21 to 35,Female,648,Good
7/30/2017,5,2,10,10,10,10,2,3,2,6,2,2,2,7,0,2,2,10,2,8,21 to 35,Male,700.7,Excellent
9/1/2018,3,4,10,6,10,10,10,5,2,10,3,3,5,6,5,5,2,10,7,3,51 or more,Female,700.7,Excellent
8/18/2015,4,2,6,4,4,8,1,5,1,6,1,8,1,8,0,1,2,8,1,5,51 or more,Male,690.2,Good
8/18/2015,4,2,5,3,10,9,2,3,2,5,1,6,2,8,0,1,2,5,1,9,51 or more,Female,674.5,Good
9/3/2018,5,3,5,10,10,3,10,4,2,8,9,1,10,8,0,2,1,0,7,10,51 or more,Female,700.7,Excellent
8/19/2015,2,4,5,6,7,7,7,4,2,6,4,5,3,7,6,7,2,5,6,6,36 to 50,Male,657.1,Good
8/19/2015,3,3,2,5,2,3,8,1,2,10,5,3,8,7,5,2,2,3,10,5,36 to 50,Male,658.4,Good
4/19/2019 1:15,2,3,3,10,10,10,10,5,2,8,8,3,5,6,0,1,2,8,1,2,51 or more,Female,700.7,Excellent
8/19/2015,1,5,2,10,5,6,5,3,1,3,3,5,0,6,5,2,2,5,1,10,21 to 35,Female,651.8,Good
8/19/2015,1,5,5,5,6,5,2,2,1,2,2,4,2,5,5,3,2,5,1,10,21 to 35,Female,634.4,Good
10/13/2015,5,5,10,6,10,10,3,5,1,3,2,10,1,8,0,1,2,4,1,3,36 to 50,Female,700.8,Excellent
2/6/2016,3,2,10,4,10,3,5,0,1,2,0,10,1,8,0,1,2,8,8,10,21 to 35,Male,700.8,Excellent
2/6/2016,3,2,10,4,10,3,5,0,1,2,0,10,1,8,0,1,2,8,8,10,21 to 35,Male,700.8,Excellent
3/29/2016,2,2,5,10,5,10,10,5,2,0,3,10,2,8,7,1,2,10,5,10,Less than 20,Female,700.8,Excellent
1/20/2018,5,2,10,2,5,5,2,5,2,10,2,10,2,8,0,0,2,7,1,10,36 to 50,Female,700.8,Excellent
7/16/2018,5,0,8,10,5,8,2,5,2,3,1,10,3,8,0,0,2,5,1,6,36 to 50,Male,700.8,Excellent
8/20/2015,3,4,4,3,5,2,4,2,1,8,1,5,1,8,0,1,1,4,0,2,36 to 50,Female,628.4,Good
8/20/2015,4,1,5,4,5,8,2,3,1,4,3,2,1,7,0,0,2,5,3,7,51 or more,Female,678.6,Good
8/20/2015,5,4,5,5,6,8,5,3,1,4,1,8,1,6,5,4,2,10,1,10,51 or more,Male,681.3,Good
8/20/2015,1,3,10,10,5,10,10,0,2,5,3,8,10,6,3,7,2,10,5,8,36 to 50,Male,693.2,Good
8/20/2015,4,1,1,6,8,10,4,3,2,7,3,7,2,7,0,4,2,0,1,2,36 to 50,Female,659.2,Good
8/20/2015,1,4,2,5,0,1,3,0,2,4,2,5,2,6,0,0,1,9,3,10,21 to 35,Male,607.6,Good
